ID,Name,Pokedex Number,Supertype,Subtypes,HP,Types,Attacks,Weaknesses,Retreat Cost,Set Name,Release Date,Artist,Rarity,Card Image (Small),Card Image HiRes,TCG Player URL,TCG Price Date,TCG Market Price USD (Normal),TCG Low Price USD (Normal),TCG High Price USD (Normal),TCG Market Price USD (Reverse Holofoil),TCG Low Price USD (Reverse Holofoil),TCG High Price USD (Reverse Holofoil),TCG Market Price USD (Holofoil),TCG Low Price USD (Holofoil),TCG High Price USD (Holofoil)
base3-8,Hypno,97.0,Pokémon,Stage 1,90,Psychic,"Prophecy (), Dark Mind (30)",Psychic ×2,2,Fossil,1999/10/10,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base3/8.png,https://images.pokemontcg.io/base3/8_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-8,2025/02/22,,,,,,,,,
base3-9,Kabutops,141.0,Pokémon,Stage 2,60,Fighting,"Sharp Sickle (30), Absorb (40)",Grass ×2,1,Fossil,1999/10/10,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base3/9.png,https://images.pokemontcg.io/base3/9_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-9,2025/02/22,,,,,,,,,
base3-10,Lapras,131.0,Pokémon,Basic,80,Water,"Water Gun (10+), Confuse Ray (10)",Lightning ×2,2,Fossil,1999/10/10,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base3/10.png,https://images.pokemontcg.io/base3/10_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-10,2025/02/22,,,,,,,,,
base3-11,Magneton,82.0,Pokémon,Stage 1,80,Lightning,"Sonicboom (20), Selfdestruct (100)",Fighting ×2,2,Fossil,1999/10/10,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base3/11.png,https://images.pokemontcg.io/base3/11_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-11,2025/02/22,,,,,,,,,
base3-12,Moltres,146.0,Pokémon,Basic,70,Fire,"Wildfire (), Dive Bomb (80)",,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base3/12.png,https://images.pokemontcg.io/base3/12_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-12,2025/02/22,,,,,,,,,
base3-13,Muk,89.0,Pokémon,Stage 1,70,Grass,Sludge (30),Psychic ×2,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base3/13.png,https://images.pokemontcg.io/base3/13_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-13,2025/02/22,,,,,,,,,
base3-14,Raichu,26.0,Pokémon,Stage 1,90,Lightning,Gigashock (30),Fighting ×2,1,Fossil,1999/10/10,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base3/14.png,https://images.pokemontcg.io/base3/14_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-14,2025/02/22,,,,,,,,,
base3-15,Zapdos,145.0,Pokémon,Basic,80,Lightning,Thunderstorm (40),,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base3/15.png,https://images.pokemontcg.io/base3/15_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-15,2025/02/22,,,,,,,,,
base3-16,Aerodactyl,142.0,Pokémon,Stage 1,60,Fighting,Wing Attack (30),Grass ×2,2,Fossil,1999/10/10,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base3/16.png,https://images.pokemontcg.io/base3/16_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-16,2025/02/22,,,,,,,,,
base3-17,Articuno,144.0,Pokémon,Basic,70,Water,"Freeze Dry (30), Blizzard (50)",,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base3/17.png,https://images.pokemontcg.io/base3/17_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-17,2025/02/22,,,,,,,,,
base3-18,Ditto,132.0,Pokémon,Basic,50,Colorless,,Fighting ×2,1,Fossil,1999/10/10,Keiji Kinebuchi,Rare,https://images.pokemontcg.io/base3/18.png,https://images.pokemontcg.io/base3/18_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-18,2025/02/22,,,,,,,,,
base3-19,Dragonite,149.0,Pokémon,Stage 2,100,Colorless,Slam (40×),,1,Fossil,1999/10/10,Kagemaru Himeno,Rare,https://images.pokemontcg.io/base3/19.png,https://images.pokemontcg.io/base3/19_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-19,2025/02/22,,,,,,,,,
base3-20,Gengar,94.0,Pokémon,Stage 2,80,Psychic,Dark Mind (30),,1,Fossil,1999/10/10,Keiji Kinebuchi,Rare,https://images.pokemontcg.io/base3/20.png,https://images.pokemontcg.io/base3/20_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-20,2025/02/22,,,,,,,,,
base3-21,Haunter,93.0,Pokémon,Stage 1,50,Psychic,Nightmare (10),,0,Fossil,1999/10/10,Ken Sugimori,Rare,https://images.pokemontcg.io/base3/21.png,https://images.pokemontcg.io/base3/21_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-21,2025/02/22,,,,,,,,,
base3-22,Hitmonlee,106.0,Pokémon,Basic,60,Fighting,"Stretch Kick (), High Jump Kick (50)",Psychic ×2,1,Fossil,1999/10/10,Ken Sugimori,Rare,https://images.pokemontcg.io/base3/22.png,https://images.pokemontcg.io/base3/22_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-22,2025/02/22,,,,,,,,,
base3-23,Hypno,97.0,Pokémon,Stage 1,90,Psychic,"Prophecy (), Dark Mind (30)",Psychic ×2,2,Fossil,1999/10/10,Ken Sugimori,Rare,https://images.pokemontcg.io/base3/23.png,https://images.pokemontcg.io/base3/23_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-23,2025/02/22,,,,,,,,,
base3-24,Kabutops,141.0,Pokémon,Stage 2,60,Fighting,"Sharp Sickle (30), Absorb (40)",Grass ×2,1,Fossil,1999/10/10,Ken Sugimori,Rare,https://images.pokemontcg.io/base3/24.png,https://images.pokemontcg.io/base3/24_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-24,2025/02/22,,,,,,,,,
base3-25,Lapras,131.0,Pokémon,Basic,80,Water,"Water Gun (10+), Confuse Ray (10)",Lightning ×2,2,Fossil,1999/10/10,Ken Sugimori,Rare,https://images.pokemontcg.io/base3/25.png,https://images.pokemontcg.io/base3/25_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-25,2025/02/22,,,,,,,,,
base3-26,Magneton,82.0,Pokémon,Stage 1,80,Lightning,"Sonicboom (20), Selfdestruct (100)",Fighting ×2,2,Fossil,1999/10/10,Ken Sugimori,Rare,https://images.pokemontcg.io/base3/26.png,https://images.pokemontcg.io/base3/26_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-26,2025/02/22,,,,,,,,,
base3-27,Moltres,146.0,Pokémon,Basic,70,Fire,"Wildfire (), Dive Bomb (80)",,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base3/27.png,https://images.pokemontcg.io/base3/27_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-27,2025/02/22,,,,,,,,,
base3-28,Muk,89.0,Pokémon,Stage 1,70,Grass,Sludge (30),Psychic ×2,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base3/28.png,https://images.pokemontcg.io/base3/28_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-28,2025/02/22,,,,,,,,,
base3-29,Raichu,26.0,Pokémon,Stage 1,90,Lightning,Gigashock (30),Fighting ×2,1,Fossil,1999/10/10,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base3/29.png,https://images.pokemontcg.io/base3/29_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-29,2025/02/22,,,,,,,,,
base3-30,Zapdos,145.0,Pokémon,Basic,80,Lightning,Thunderstorm (40),,2,Fossil,1999/10/10,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base3/30.png,https://images.pokemontcg.io/base3/30_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-30,2025/02/22,,,,,,,,,
base3-31,Arbok,24.0,Pokémon,Stage 1,60,Grass,"Terror Strike (10), Poison Fang (20)",Psychic ×2,2,Fossil,1999/10/10,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base3/31.png,https://images.pokemontcg.io/base3/31_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-31,2025/02/22,,,,,,,,,
base3-32,Cloyster,91.0,Pokémon,Stage 1,50,Water,"Clamp (30), Spike Cannon (30×)",Lightning ×2,2,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/32.png,https://images.pokemontcg.io/base3/32_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-32,2025/02/22,,,,,,,,,
base3-33,Gastly,92.0,Pokémon,Basic,50,Psychic,"Lick (10), Energy Conversion ()",,0,Fossil,1999/10/10,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base3/33.png,https://images.pokemontcg.io/base3/33_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-33,2025/02/22,,,,,,,,,
base3-34,Golbat,42.0,Pokémon,Stage 1,60,Grass,"Wing Attack (30), Leech Life (20)",Psychic ×2,0,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/34.png,https://images.pokemontcg.io/base3/34_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-34,2025/02/22,,,,,,,,,
base3-35,Golduck,55.0,Pokémon,Stage 1,70,Water,"Psyshock (10), Hyper Beam (20)",Lightning ×2,1,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/35.png,https://images.pokemontcg.io/base3/35_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-35,2025/02/22,,,,,,,,,
base3-36,Golem,76.0,Pokémon,Stage 2,80,Fighting,"Avalanche (60), Selfdestruct (100)",Grass ×2,4,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/36.png,https://images.pokemontcg.io/base3/36_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-36,2025/02/22,,,,,,,,,
base3-37,Graveler,75.0,Pokémon,Stage 1,60,Fighting,"Harden (), Rock Throw (40)",Grass ×2,2,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/37.png,https://images.pokemontcg.io/base3/37_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-37,2025/02/22,,,,,,,,,
base3-38,Kingler,99.0,Pokémon,Stage 1,60,Water,"Flail (10×), Crabhammer (40)",Lightning ×2,3,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/38.png,https://images.pokemontcg.io/base3/38_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-38,2025/02/22,,,,,,,,,
base3-39,Magmar,126.0,Pokémon,Basic,70,Fire,"Smokescreen (10), Smog (20)",Water ×2,1,Fossil,1999/10/10,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base3/39.png,https://images.pokemontcg.io/base3/39_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-39,2025/02/22,,,,,,,,,
base3-40,Omastar,139.0,Pokémon,Stage 2,70,Water,"Water Gun (20+), Spike Cannon (30×)",Grass ×2,1,Fossil,1999/10/10,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base3/40.png,https://images.pokemontcg.io/base3/40_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-40,2025/02/22,,,,,,,,,
base3-41,Sandslash,28.0,Pokémon,Stage 1,70,Fighting,"Slash (20), Fury Swipes (20×)",Grass ×2,1,Fossil,1999/10/10,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base3/41.png,https://images.pokemontcg.io/base3/41_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-41,2025/02/22,,,,,,,,,
base3-42,Seadra,117.0,Pokémon,Stage 1,60,Water,"Water Gun (20+), Agility (20)",Lightning ×2,1,Fossil,1999/10/10,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base3/42.png,https://images.pokemontcg.io/base3/42_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-42,2025/02/22,,,,,,,,,
base3-43,Slowbro,80.0,Pokémon,Stage 1,60,Psychic,Psyshock (20),Psychic ×2,1,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/43.png,https://images.pokemontcg.io/base3/43_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-43,2025/02/22,,,,,,,,,
base3-44,Tentacruel,73.0,Pokémon,Stage 1,60,Water,"Supersonic (), Jellyfish Sting (10)",Lightning ×2,0,Fossil,1999/10/10,Kagemaru Himeno,Uncommon,https://images.pokemontcg.io/base3/44.png,https://images.pokemontcg.io/base3/44_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-44,2025/02/22,,,,,,,,,
base3-45,Weezing,110.0,Pokémon,Stage 1,60,Grass,"Smog (20), Selfdestruct (60)",Psychic ×2,1,Fossil,1999/10/10,Mitsuhiro Arita,Uncommon,https://images.pokemontcg.io/base3/45.png,https://images.pokemontcg.io/base3/45_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-45,2025/02/22,,,,,,,,,
base3-46,Ekans,23.0,Pokémon,Basic,40,Grass,"Spit Poison (), Wrap (20)",Psychic ×2,1,Fossil,1999/10/10,Kagemaru Himeno,Common,https://images.pokemontcg.io/base3/46.png,https://images.pokemontcg.io/base3/46_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-46,2025/02/22,,,,,,,,,
base3-47,Geodude,74.0,Pokémon,Basic,50,Fighting,Stone Barrage (10×),Grass ×2,1,Fossil,1999/10/10,Kagemaru Himeno,Common,https://images.pokemontcg.io/base3/47.png,https://images.pokemontcg.io/base3/47_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-47,2025/02/22,,,,,,,,,
base3-48,Grimer,88.0,Pokémon,Basic,50,Grass,"Nasty Goo (10), Minimize ()",Psychic ×2,1,Fossil,1999/10/10,Mitsuhiro Arita,Common,https://images.pokemontcg.io/base3/48.png,https://images.pokemontcg.io/base3/48_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-48,2025/02/22,,,,,,,,,
base3-49,Horsea,116.0,Pokémon,Basic,40,Water,Smokescreen (10),Lightning ×2,0,Fossil,1999/10/10,Mitsuhiro Arita,Common,https://images.pokemontcg.io/base3/49.png,https://images.pokemontcg.io/base3/49_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-49,2025/02/22,,,,,,,,,
base3-50,Kabuto,140.0,Pokémon,Stage 1,30,Fighting,Scratch (10),Grass ×2,1,Fossil,1999/10/10,Ken Sugimori,Common,https://images.pokemontcg.io/base3/50.png,https://images.pokemontcg.io/base3/50_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-50,2025/02/22,,,,,,,,,
base3-51,Krabby,98.0,Pokémon,Basic,50,Water,"Call for Family (), Irongrip (20)",Lightning ×2,2,Fossil,1999/10/10,Mitsuhiro Arita,Common,https://images.pokemontcg.io/base3/51.png,https://images.pokemontcg.io/base3/51_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-51,2025/02/22,,,,,,,,,
base3-52,Omanyte,138.0,Pokémon,Stage 1,40,Water,Water Gun (10+),Grass ×2,1,Fossil,1999/10/10,Kagemaru Himeno,Common,https://images.pokemontcg.io/base3/52.png,https://images.pokemontcg.io/base3/52_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-52,2025/02/22,,,,,,,,,
base3-53,Psyduck,54.0,Pokémon,Basic,50,Water,"Headache (), Fury Swipes (10×)",Lightning ×2,1,Fossil,1999/10/10,Kagemaru Himeno,Common,https://images.pokemontcg.io/base3/53.png,https://images.pokemontcg.io/base3/53_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-53,2025/02/22,,,,,,,,,
base3-54,Shellder,90.0,Pokémon,Basic,30,Water,"Supersonic (), Hide in Shell ()",Lightning ×2,1,Fossil,1999/10/10,Mitsuhiro Arita,Common,https://images.pokemontcg.io/base3/54.png,https://images.pokemontcg.io/base3/54_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-54,2025/02/22,,,,,,,,,
base3-55,Slowpoke,79.0,Pokémon,Basic,50,Psychic,"Spacing Out (), Scavenge ()",Psychic ×2,1,Fossil,1999/10/10,Miki Tanaka,Common,https://images.pokemontcg.io/base3/55.png,https://images.pokemontcg.io/base3/55_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-55,2025/02/22,,,,,,,,,
base3-56,Tentacool,72.0,Pokémon,Basic,30,Water,Acid (10),Lightning ×2,0,Fossil,1999/10/10,Kagemaru Himeno,Common,https://images.pokemontcg.io/base3/56.png,https://images.pokemontcg.io/base3/56_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-56,2025/02/22,,,,,,,,,
base3-57,Zubat,41.0,Pokémon,Basic,40,Grass,"Supersonic (), Leech Life (10)",Psychic ×2,0,Fossil,1999/10/10,Kagemaru Himeno,Common,https://images.pokemontcg.io/base3/57.png,https://images.pokemontcg.io/base3/57_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-57,2025/02/22,,,,,,,,,
base3-58,Mr. Fuji,,Trainer,,,,,,0,Fossil,1999/10/10,Ken Sugimori,Uncommon,https://images.pokemontcg.io/base3/58.png,https://images.pokemontcg.io/base3/58_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-58,2025/02/22,,,,,,,,,
base3-59,Energy Search,,Trainer,,,,,,0,Fossil,1999/10/10,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base3/59.png,https://images.pokemontcg.io/base3/59_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-59,2025/02/22,,,,,,,,,
base3-60,Gambler,,Trainer,,,,,,0,Fossil,1999/10/10,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base3/60.png,https://images.pokemontcg.io/base3/60_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-60,2025/02/22,,,,,,,,,
base3-61,Recycle,,Trainer,,,,,,0,Fossil,1999/10/10,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base3/61.png,https://images.pokemontcg.io/base3/61_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-61,2025/02/22,,,,,,,,,
base3-62,Mysterious Fossil,,Trainer,,10,,,,0,Fossil,1999/10/10,Keiji Kinebuchi,Common,https://images.pokemontcg.io/base3/62.png,https://images.pokemontcg.io/base3/62_hires.png,https://prices.pokemontcg.io/tcgplayer/base3-62,2025/02/22,,,,,,,,,
base4-1,Alakazam,65.0,Pokémon,Stage 2,80,Psychic,Confuse Ray (30),Psychic ×2,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/1.png,https://images.pokemontcg.io/base4/1_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-1,2025/02/22,,,,,,,36.96,17.0,99.99
base4-2,Blastoise,9.0,Pokémon,Stage 2,100,Water,Hydro Pump (40+),Lightning ×2,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/2.png,https://images.pokemontcg.io/base4/2_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-2,2025/02/22,,,,,,,98.02,69.59,250.0
base4-3,Chansey,113.0,Pokémon,Basic,120,Colorless,"Scrunch (), Double-edge (80)",Fighting ×2,1,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/3.png,https://images.pokemontcg.io/base4/3_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-3,2025/02/22,,,,,,,12.84,5.69,29.99
base4-4,Charizard,6.0,Pokémon,Stage 2,120,Fire,Fire Spin (100),Water ×2,3,Base Set 2,2000/02/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base4/4.png,https://images.pokemontcg.io/base4/4_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-4,2025/02/22,,,,,,,316.34,299.99,999.99
base4-5,Clefable,36.0,Pokémon,Stage 1,70,Colorless,"Metronome (), Minimize ()",Fighting ×2,2,Base Set 2,2000/02/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base4/5.png,https://images.pokemontcg.io/base4/5_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-5,2025/02/22,,,,,,,13.9,8.0,89.0
base4-6,Clefairy,35.0,Pokémon,Basic,40,Colorless,"Sing (), Metronome ()",Fighting ×2,1,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/6.png,https://images.pokemontcg.io/base4/6_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-6,2025/02/22,,,,,,,11.03,6.1,32.39
base4-7,Gyarados,130.0,Pokémon,Stage 1,100,Water,"Dragon Rage (50), Bubblebeam (40)",Grass ×2,3,Base Set 2,2000/02/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base4/7.png,https://images.pokemontcg.io/base4/7_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-7,2025/02/22,,,,,,,26.92,17.0,51.25
base4-8,Hitmonchan,107.0,Pokémon,Basic,70,Fighting,"Jab (20), Special Punch (40)",Psychic ×2,2,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/8.png,https://images.pokemontcg.io/base4/8_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-8,2025/02/22,,,,,,,17.19,10.81,34.99
base4-9,Magneton,82.0,Pokémon,Stage 1,60,Lightning,"Thunder Wave (30), Selfdestruct (80)",Fighting ×2,1,Base Set 2,2000/02/24,Keiji Kinebuchi,Rare Holo,https://images.pokemontcg.io/base4/9.png,https://images.pokemontcg.io/base4/9_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-9,2025/02/22,,,,,,,12.49,8.0,18.0
base4-10,Mewtwo,150.0,Pokémon,Basic,60,Psychic,"Psychic (10+), Barrier ()",Psychic ×2,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/10.png,https://images.pokemontcg.io/base4/10_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-10,2025/02/22,,,,,,,35.54,20.0,99.99
base4-11,Nidoking,34.0,Pokémon,Stage 2,90,Grass,"Thrash (30+), Toxic (20)",Psychic ×2,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/11.png,https://images.pokemontcg.io/base4/11_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-11,2025/02/22,,,,,,,27.27,12.0,51.59
base4-12,Nidoqueen,31.0,Pokémon,Stage 2,90,Grass,"Boyfriends (20+), Mega Punch (50)",Psychic ×2,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/12.png,https://images.pokemontcg.io/base4/12_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-12,2025/02/22,,,,,,,20.55,12.0,37.79
base4-13,Ninetales,38.0,Pokémon,Stage 1,80,Fire,"Lure (), Fire Blast (80)",Water ×2,1,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/13.png,https://images.pokemontcg.io/base4/13_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-13,2025/02/22,,,,,,,24.26,9.0,35.99
base4-14,Pidgeot,18.0,Pokémon,Stage 2,80,Colorless,"Wing Attack (20), Hurricane (30)",Lightning ×2,0,Base Set 2,2000/02/24,Kagemaru Himeno,Rare Holo,https://images.pokemontcg.io/base4/14.png,https://images.pokemontcg.io/base4/14_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-14,2025/02/22,,,,,,,24.77,11.99,50.0
base4-15,Poliwrath,62.0,Pokémon,Stage 2,90,Water,"Water Gun (30+), Whirlpool (40)",Grass ×2,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/15.png,https://images.pokemontcg.io/base4/15_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-15,2025/02/22,,,,,,,11.14,7.0,24.93
base4-16,Raichu,26.0,Pokémon,Stage 1,80,Lightning,"Agility (20), Thunder (60)",Fighting ×2,1,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/16.png,https://images.pokemontcg.io/base4/16_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-16,2025/02/22,,,,,,,27.6,19.85,44.99
base4-17,Scyther,123.0,Pokémon,Basic,70,Grass,"Swords Dance (), Slash (30)",Fire ×2,0,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/17.png,https://images.pokemontcg.io/base4/17_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-17,2025/02/22,,,,,,,21.45,9.92,27.0
base4-18,Venusaur,3.0,Pokémon,Stage 2,100,Grass,Solarbeam (60),Fire ×2,2,Base Set 2,2000/02/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base4/18.png,https://images.pokemontcg.io/base4/18_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-18,2025/02/22,,,,,,,74.2,45.0,90.0
base4-19,Wigglytuff,40.0,Pokémon,Stage 1,80,Colorless,"Lullaby (), Do the Wave (10+)",Fighting ×2,2,Base Set 2,2000/02/24,Mitsuhiro Arita,Rare Holo,https://images.pokemontcg.io/base4/19.png,https://images.pokemontcg.io/base4/19_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-19,2025/02/22,,,,,,,11.36,5.0,23.0
base4-20,Zapdos,145.0,Pokémon,Basic,90,Lightning,"Thunder (60), Thunderbolt (100)",,3,Base Set 2,2000/02/24,Ken Sugimori,Rare Holo,https://images.pokemontcg.io/base4/20.png,https://images.pokemontcg.io/base4/20_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-20,2025/02/22,,,,,,,23.31,13.0,44.99
base4-21,Beedrill,15.0,Pokémon,Stage 2,80,Grass,"Twineedle (30×), Poison Sting (40)",Fire ×2,0,Base Set 2,2000/02/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base4/21.png,https://images.pokemontcg.io/base4/21_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-21,2025/02/22,1.62,0.65,5.63,,,,,,
base4-22,Dragonair,148.0,Pokémon,Stage 1,80,Colorless,"Slam (30×), Hyper Beam (20)",,2,Base Set 2,2000/02/24,Mitsuhiro Arita,Rare,https://images.pokemontcg.io/base4/22.png,https://images.pokemontcg.io/base4/22_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-22,2025/02/22,7.48,3.92,8.99,,,,,,
base4-23,Dugtrio,51.0,Pokémon,Stage 1,70,Fighting,"Slash (40), Earthquake (70)",Grass ×2,2,Base Set 2,2000/02/24,Keiji Kinebuchi,Rare,https://images.pokemontcg.io/base4/23.png,https://images.pokemontcg.io/base4/23_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-23,2025/02/22,2.69,1.11,9.08,,,,,,
base4-24,Electabuzz,125.0,Pokémon,Basic,70,Lightning,"Thundershock (10), Thunderpunch (30+)",Fighting ×2,2,Base Set 2,2000/02/24,Ken Sugimori,Rare,https://images.pokemontcg.io/base4/24.png,https://images.pokemontcg.io/base4/24_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-24,2025/02/22,2.86,0.99,7.0,,,,,,
base4-25,Electrode,101.0,Pokémon,Stage 1,80,Lightning,Electric Shock (50),Fighting ×2,1,Base Set 2,2000/02/24,Keiji Kinebuchi,Rare,https://images.pokemontcg.io/base4/25.png,https://images.pokemontcg.io/base4/25_hires.png,https://prices.pokemontcg.io/tcgplayer/base4-25,2025/02/22,3.31,0.9,11.02,,,,,,
